"block","agegrp","sex","oud","SMR"
"Post-Detox","24_25","Female","Nonactive_Noninjection",2.3022
"Post-Detox","24_25","Female","Nonactive_Injection",5.6192
"Post-Detox","26_27","Male","Active_Noninjection",1.79
"Post-Detox","26_27","Male","Active_Injection",4.4126
"Post-Detox","26_27","Male","Nonactive_Noninjection",1.8261
"Post-Detox","26_27","Male","Nonactive_Injection",4.5889
"Post-Detox","26_27","Female","Active_Noninjection",2.2898
"Post-Detox","26_27","Female","Active_Injection",5.6707
"Post-Detox","26_27","Female","Nonactive_Noninjection",2.3022
"Post-Detox","26_27","Female","Nonactive_Injection",5.6192
"Post-Detox","28_29","Male","Active_Noninjection",1.79
"Post-Detox","28_29","Male","Active_Injection",4.4126
"Post-Detox","28_29","Male","Nonactive_Noninjection",1.8261
"Post-Detox","28_29","Male","Nonactive_Injection",4.5889
"Post-Detox","28_29","Female","Active_Noninjection",2.2898
"Post-Detox","28_29","Female","Active_Injection",5.6707
"Post-Detox","28_29","Female","Nonactive_Noninjection",2.3022
"Post-Detox","28_29","Female","Nonactive_Injection",5.6192
"Post-Detox","30_31","Male","Active_Noninjection",1.79
"Post-Detox","30_31","Male","Active_Injection",4.4126
"Post-Detox","30_31","Male","Nonactive_Noninjection",1.8261
"Post-Detox","30_31","Male","Nonactive_Injection",4.5889
"Post-Detox","30_31","Female","Active_Noninjection",2.2898
"Post-Detox","30_31","Female","Active_Injection",5.6707
"Post-Detox","30_31","Female","Nonactive_Noninjection",2.3022
"Post-Detox","30_31","Female","Nonactive_Injection",5.6192
"Post-Detox","32_33","Male","Active_Noninjection",1.79
"Post-Detox","32_33","Male","Active_Injection",4.4126
"Post-Detox","32_33","Male","Nonactive_Noninjection",1.8261
"Post-Detox","32_33","Male","Nonactive_Injection",4.5889
"Post-Detox","32_33","Female","Active_Noninjection",2.2898
"Post-Detox","32_33","Female","Active_Injection",5.6707
"Post-Detox","32_33","Female","Nonactive_Noninjection",2.3022
"Post-Detox","32_33","Female","Nonactive_Injection",5.6192
"Post-Detox","34_35","Male","Active_Noninjection",1.79
"Post-Detox","34_35","Male","Active_Injection",4.4126
"Post-Detox","34_35","Male","Nonactive_Noninjection",1.8261
"Post-Detox","34_35","Male","Nonactive_Injection",4.5889
"Post-Detox","34_35","Female","Active_Noninjection",2.2898
"Post-Detox","34_35","Female","Active_Injection",5.6707
"Post-Detox","34_35","Female","Nonactive_Noninjection",2.3022
"Post-Detox","34_35","Female","Nonactive_Injection",5.6192
"Post-Detox","36_37","Male","Active_Noninjection",1.79
"Post-Detox","36_37","Male","Active_Injection",4.4126
"Post-Detox","36_37","Male","Nonactive_Noninjection",1.8261
"Post-Detox","36_37","Male","Nonactive_Injection",4.5889
"Post-Detox","36_37","Female","Active_Noninjection",2.2898
"Post-Detox","36_37","Female","Active_Injection",5.6707
"Post-Detox","36_37","Female","Nonactive_Noninjection",2.3022
"Post-Detox","36_37","Female","Nonactive_Injection",5.6192
"Post-Detox","38_39","Male","Active_Noninjection",1.79
"Post-Detox","38_39","Male","Active_Injection",4.4126
"Post-Detox","38_39","Male","Nonactive_Noninjection",1.8261
"Post-Detox","38_39","Male","Nonactive_Injection",4.5889
"Post-Detox","38_39","Female","Active_Noninjection",2.2898
"Post-Detox","38_39","Female","Active_Injection",5.6707
"Post-Detox","38_39","Female","Nonactive_Noninjection",2.3022
"Post-Detox","38_39","Female","Nonactive_Injection",5.6192
"Post-Detox","40_41","Male","Active_Noninjection",1.79
"Post-Detox","40_41","Male","Active_Injection",4.4126
"Post-Detox","40_41","Male","Nonactive_Noninjection",1.8261
"Post-Detox","40_41","Male","Nonactive_Injection",4.5889
"Post-Detox","40_41","Female","Active_Noninjection",2.2898
"Post-Detox","40_41","Female","Active_Injection",5.6707
"Post-Detox","40_41","Female","Nonactive_Noninjection",2.3022
"Post-Detox","40_41","Female","Nonactive_Injection",5.6192
"Post-Detox","42_43","Male","Active_Noninjection",1.79
"Post-Detox","42_43","Male","Active_Injection",4.4126
"Post-Detox","42_43","Male","Nonactive_Noninjection",1.8261
"Post-Detox","42_43","Male","Nonactive_Injection",4.5889
"Post-Detox","42_43","Female","Active_Noninjection",2.2898
"Post-Detox","42_43","Female","Active_Injection",5.6707
"Post-Detox","42_43","Female","Nonactive_Noninjection",2.3022
"Post-Detox","42_43","Female","Nonactive_Injection",5.6192
"Post-Detox","44_45","Male","Active_Noninjection",1.79
"Post-Detox","44_45","Male","Active_Injection",4.4126
"Post-Detox","44_45","Male","Nonactive_Noninjection",1.8261
"Post-Detox","44_45","Male","Nonactive_Injection",4.5889
"Post-Detox","44_45","Female","Active_Noninjection",2.2898
"Post-Detox","44_45","Female","Active_Injection",5.6707
"Post-Detox","44_45","Female","Nonactive_Noninjection",2.3022
"Post-Detox","44_45","Female","Nonactive_Injection",5.6192
"Post-Detox","46_47","Male","Active_Noninjection",1.79
"Post-Detox","46_47","Male","Active_Injection",4.4126
"Post-Detox","46_47","Male","Nonactive_Noninjection",1.8261
"Post-Detox","46_47","Male","Nonactive_Injection",4.5889
"Post-Detox","46_47","Female","Active_Noninjection",2.2898
"Post-Detox","46_47","Female","Active_Injection",5.6707
"Post-Detox","46_47","Female","Nonactive_Noninjection",2.3022
"Post-Detox","46_47","Female","Nonactive_Injection",5.6192
"Post-Detox","48_49","Male","Active_Noninjection",1.79
"Post-Detox","48_49","Male","Active_Injection",4.4126
"Post-Detox","48_49","Male","Nonactive_Noninjection",1.8261
"Post-Detox","48_49","Male","Nonactive_Injection",4.5889
"Post-Detox","48_49","Female","Active_Noninjection",2.2898
"Post-Detox","48_49","Female","Active_Injection",5.6707
"Post-Detox","48_49","Female","Nonactive_Noninjection",2.3022
"Post-Detox","48_49","Female","Nonactive_Injection",5.6192
"Post-Detox","50_51","Male","Active_Noninjection",1.79
"Post-Detox","50_51","Male","Active_Injection",4.4126
"Post-Detox","50_51","Male","Nonactive_Noninjection",1.8261
"Post-Detox","50_51","Male","Nonactive_Injection",4.5889
"Post-Detox","50_51","Female","Active_Noninjection",2.2898
"Post-Detox","50_51","Female","Active_Injection",5.6707
"Post-Detox","50_51","Female","Nonactive_Noninjection",2.3022
"Post-Detox","50_51","Female","Nonactive_Injection",5.6192
"Post-Detox","52_53","Male","Active_Noninjection",1.79
"Post-Detox","52_53","Male","Active_Injection",4.4126
"Post-Detox","52_53","Male","Nonactive_Noninjection",1.8261
"Post-Detox","52_53","Male","Nonactive_Injection",4.5889
"Post-Detox","52_53","Female","Active_Noninjection",2.2898
"Post-Detox","52_53","Female","Active_Injection",5.6707
"Post-Detox","52_53","Female","Nonactive_Noninjection",2.3022
"Post-Detox","52_53","Female","Nonactive_Injection",5.6192
"Post-Detox","54_55","Male","Active_Noninjection",1.79
"Post-Detox","54_55","Male","Active_Injection",4.4126
"Post-Detox","54_55","Male","Nonactive_Noninjection",1.8261
"Post-Detox","54_55","Male","Nonactive_Injection",4.5889
"Post-Detox","54_55","Female","Active_Noninjection",2.2898
"Post-Detox","54_55","Female","Active_Injection",5.6707
"Post-Detox","54_55","Female","Nonactive_Noninjection",2.3022
"Post-Detox","54_55","Female","Nonactive_Injection",5.6192
"Post-Detox","56_57","Male","Active_Noninjection",1.79
"Post-Detox","56_57","Male","Active_Injection",4.4126
"Post-Detox","56_57","Male","Nonactive_Noninjection",1.8261
"Post-Detox","56_57","Male","Nonactive_Injection",4.5889
"Post-Detox","56_57","Female","Active_Noninjection",2.2898
"Post-Detox","56_57","Female","Active_Injection",5.6707
"Post-Detox","56_57","Female","Nonactive_Noninjection",2.3022
"Post-Detox","56_57","Female","Nonactive_Injection",5.6192
"Post-Detox","58_59","Male","Active_Noninjection",1.79
"Post-Detox","58_59","Male","Active_Injection",4.4126
"Post-Detox","58_59","Male","Nonactive_Noninjection",1.8261
"Post-Detox","58_59","Male","Nonactive_Injection",4.5889
"Post-Detox","58_59","Female","Active_Noninjection",2.2898
"Post-Detox","58_59","Female","Active_Injection",5.6707
"Post-Detox","58_59","Female","Nonactive_Noninjection",2.3022
"Post-Detox","58_59","Female","Nonactive_Injection",5.6192
"Post-Detox","60_61","Male","Active_Noninjection",1.79
"Post-Detox","60_61","Male","Active_Injection",4.4126
"Post-Detox","60_61","Male","Nonactive_Noninjection",1.8261
"Post-Detox","60_61","Male","Nonactive_Injection",4.5889
"Post-Detox","60_61","Female","Active_Noninjection",2.2898
"Post-Detox","60_61","Female","Active_Injection",5.6707
"Post-Detox","60_61","Female","Nonactive_Noninjection",2.3022
"Post-Detox","60_61","Female","Nonactive_Injection",5.6192
"Post-Detox","62_63","Male","Active_Noninjection",1.79
"Post-Detox","62_63","Male","Active_Injection",4.4126
"Post-Detox","62_63","Male","Nonactive_Noninjection",1.8261
"Post-Detox","62_63","Male","Nonactive_Injection",4.5889
"Post-Detox","62_63","Female","Active_Noninjection",2.2898
"Post-Detox","62_63","Female","Active_Injection",5.6707
"Post-Detox","62_63","Female","Nonactive_Noninjection",2.3022
"Post-Detox","62_63","Female","Nonactive_Injection",5.6192
"Post-Detox","64_65","Male","Active_Noninjection",1.79
"Post-Detox","64_65","Male","Active_Injection",4.4126
"Post-Detox","64_65","Male","Nonactive_Noninjection",1.8261
"Post-Detox","64_65","Male","Nonactive_Injection",4.5889
"Post-Detox","64_65","Female","Active_Noninjection",2.2898
"Post-Detox","64_65","Female","Active_Injection",5.6707
"Post-Detox","64_65","Female","Nonactive_Noninjection",2.3022
"Post-Detox","64_65","Female","Nonactive_Injection",5.6192
"Post-Detox","66_67","Male","Active_Noninjection",1.79
"Post-Detox","66_67","Male","Active_Injection",4.4126
"Post-Detox","66_67","Male","Nonactive_Noninjection",1.8261
"Post-Detox","66_67","Male","Nonactive_Injection",4.5889
"Post-Detox","66_67","Female","Active_Noninjection",2.2898
"Post-Detox","66_67","Female","Active_Injection",5.6707
"Post-Detox","66_67","Female","Nonactive_Noninjection",2.3022
"Post-Detox","66_67","Female","Nonactive_Injection",5.6192
"Post-Detox","68_69","Male","Active_Noninjection",1.79
"Post-Detox","68_69","Male","Active_Injection",4.4126
"Post-Detox","68_69","Male","Nonactive_Noninjection",1.8261
"Post-Detox","68_69","Male","Nonactive_Injection",4.5889
"Post-Detox","68_69","Female","Active_Noninjection",2.2898
"Post-Detox","68_69","Female","Active_Injection",5.6707
"Post-Detox","68_69","Female","Nonactive_Noninjection",2.3022
"Post-Detox","68_69","Female","Nonactive_Injection",5.6192
"Post-Detox","70_71","Male","Active_Noninjection",1.79
"Post-Detox","70_71","Male","Active_Injection",4.4126
"Post-Detox","70_71","Male","Nonactive_Noninjection",1.8261
"Post-Detox","70_71","Male","Nonactive_Injection",4.5889
"Post-Detox","70_71","Female","Active_Noninjection",2.2898
"Post-Detox","70_71","Female","Active_Injection",5.6707
"Post-Detox","70_71","Female","Nonactive_Noninjection",2.3022
"Post-Detox","70_71","Female","Nonactive_Injection",5.6192
"Post-Detox","72_73","Male","Active_Noninjection",1.79
"Post-Detox","72_73","Male","Active_Injection",4.4126
"Post-Detox","72_73","Male","Nonactive_Noninjection",1.8261
"Post-Detox","72_73","Male","Nonactive_Injection",4.5889
"Post-Detox","72_73","Female","Active_Noninjection",2.2898
"Post-Detox","72_73","Female","Active_Injection",5.6707
"Post-Detox","72_73","Female","Nonactive_Noninjection",2.3022
"Post-Detox","72_73","Female","Nonactive_Injection",5.6192
"Post-Detox","74_75","Male","Active_Noninjection",1.79
"Post-Detox","74_75","Male","Active_Injection",4.4126
"Post-Detox","74_75","Male","Nonactive_Noninjection",1.8261
"Post-Detox","74_75","Male","Nonactive_Injection",4.5889
"Post-Detox","74_75","Female","Active_Noninjection",2.2898
"Post-Detox","74_75","Female","Active_Injection",5.6707
"Post-Detox","74_75","Female","Nonactive_Noninjection",2.3022
"Post-Detox","74_75","Female","Nonactive_Injection",5.6192
"Post-Detox","76_77","Male","Active_Noninjection",1.79
"Post-Detox","76_77","Male","Active_Injection",4.4126
"Post-Detox","76_77","Male","Nonactive_Noninjection",1.8261
"Post-Detox","76_77","Male","Nonactive_Injection",4.5889
"Post-Detox","76_77","Female","Active_Noninjection",2.2898
"Post-Detox","76_77","Female","Active_Injection",5.6707
"Post-Detox","76_77","Female","Nonactive_Noninjection",2.3022
"Post-Detox","76_77","Female","Nonactive_Injection",5.6192
"Post-Detox","78_79","Male","Active_Noninjection",1.79
"Post-Detox","78_79","Male","Active_Injection",4.4126
"Post-Detox","78_79","Male","Nonactive_Noninjection",1.8261
"Post-Detox","78_79","Male","Nonactive_Injection",4.5889
"Post-Detox","78_79","Female","Active_Noninjection",2.2898
"Post-Detox","78_79","Female","Active_Injection",5.6707
"Post-Detox","78_79","Female","Nonactive_Noninjection",2.3022
"Post-Detox","78_79","Female","Nonactive_Injection",5.6192
"Post-Detox","80_81","Male","Active_Noninjection",1.79
"Post-Detox","80_81","Male","Active_Injection",4.4126
"Post-Detox","80_81","Male","Nonactive_Noninjection",1.8261
"Post-Detox","80_81","Male","Nonactive_Injection",4.5889
"Post-Detox","80_81","Female","Active_Noninjection",2.2898
"Post-Detox","80_81","Female","Active_Injection",5.6707
"Post-Detox","80_81","Female","Nonactive_Noninjection",2.3022
"Post-Detox","80_81","Female","Nonactive_Injection",5.6192
"Post-Detox","82_83","Male","Active_Noninjection",1.79
"Post-Detox","82_83","Male","Active_Injection",4.4126
"Post-Detox","82_83","Male","Nonactive_Noninjection",1.8261
"Post-Detox","82_83","Male","Nonactive_Injection",4.5889
"Post-Detox","82_83","Female","Active_Noninjection",2.2898
"Post-Detox","82_83","Female","Active_Injection",5.6707
"Post-Detox","82_83","Female","Nonactive_Noninjection",2.3022
"Post-Detox","82_83","Female","Nonactive_Injection",5.6192
"Post-Detox","84_85","Male","Active_Noninjection",1.79
"Post-Detox","84_85","Male","Active_Injection",4.4126
"Post-Detox","84_85","Male","Nonactive_Noninjection",1.8261
"Post-Detox","84_85","Male","Nonactive_Injection",4.5889
"Post-Detox","84_85","Female","Active_Noninjection",2.2898
"Post-Detox","84_85","Female","Active_Injection",5.6707
"Post-Detox","84_85","Female","Nonactive_Noninjection",2.3022
"Post-Detox","84_85","Female","Nonactive_Injection",5.6192
"Post-Detox","86_87","Male","Active_Noninjection",1.79
"Post-Detox","86_87","Male","Active_Injection",4.4126
"Post-Detox","86_87","Male","Nonactive_Noninjection",1.8261
"Post-Detox","86_87","Male","Nonactive_Injection",4.5889
"Post-Detox","86_87","Female","Active_Noninjection",2.2898
"Post-Detox","86_87","Female","Active_Injection",5.6707
"Post-Detox","86_87","Female","Nonactive_Noninjection",2.3022
"Post-Detox","86_87","Female","Nonactive_Injection",5.6192
"Post-Detox","88_89","Male","Active_Noninjection",1.79
"Post-Detox","88_89","Male","Active_Injection",4.4126
"Post-Detox","88_89","Male","Nonactive_Noninjection",1.8261
"Post-Detox","88_89","Male","Nonactive_Injection",4.5889
"Post-Detox","88_89","Female","Active_Noninjection",2.2898
"Post-Detox","88_89","Female","Active_Injection",5.6707
"Post-Detox","88_89","Female","Nonactive_Noninjection",2.3022
"Post-Detox","88_89","Female","Nonactive_Injection",5.6192
"Post-Detox","90_91","Male","Active_Noninjection",1.79
"Post-Detox","90_91","Male","Active_Injection",4.4126
"Post-Detox","90_91","Male","Nonactive_Noninjection",1.8261
"Post-Detox","90_91","Male","Nonactive_Injection",4.5889
"Post-Detox","90_91","Female","Active_Noninjection",2.2898
"Post-Detox","90_91","Female","Active_Injection",5.6707
"Post-Detox","90_91","Female","Nonactive_Noninjection",2.3022
"Post-Detox","90_91","Female","Nonactive_Injection",5.6192
"Post-Detox","92_93","Male","Active_Noninjection",1.79
"Post-Detox","92_93","Male","Active_Injection",4.4126
"Post-Detox","92_93","Male","Nonactive_Noninjection",1.8261
"Post-Detox","92_93","Male","Nonactive_Injection",4.5889
"Post-Detox","92_93","Female","Active_Noninjection",2.2898
"Post-Detox","92_93","Female","Active_Injection",5.6707
"Post-Detox","92_93","Female","Nonactive_Noninjection",2.3022
"Post-Detox","92_93","Female","Nonactive_Injection",5.6192
"Post-Detox","94_95","Male","Active_Noninjection",1.79
"Post-Detox","94_95","Male","Active_Injection",4.4126
"Post-Detox","94_95","Male","Nonactive_Noninjection",1.8261
"Post-Detox","94_95","Male","Nonactive_Injection",4.5889
"Post-Detox","94_95","Female","Active_Noninjection",2.2898
"Post-Detox","94_95","Female","Active_Injection",5.6707
"Post-Detox","94_95","Female","Nonactive_Noninjection",2.3022
"Post-Detox","94_95","Female","Nonactive_Injection",5.6192
"Post-Detox","96_97","Male","Active_Noninjection",1.79
"Post-Detox","96_97","Male","Active_Injection",4.4126
"Post-Detox","96_97","Male","Nonactive_Noninjection",1.8261
"Post-Detox","96_97","Male","Nonactive_Injection",4.5889
"Post-Detox","96_97","Female","Active_Noninjection",2.2898
"Post-Detox","96_97","Female","Active_Injection",5.6707
"Post-Detox","96_97","Female","Nonactive_Noninjection",2.3022
"Post-Detox","96_97","Female","Nonactive_Injection",5.6192
"Post-Detox","98_99","Male","Active_Noninjection",1.79
"Post-Detox","98_99","Male","Active_Injection",4.4126
"Post-Detox","98_99","Male","Nonactive_Noninjection",1.8261
